,PostalCode,Venue,Category,City,Latitude,Longitude
314,M4G,Rogers - No Wires Direct Egg,Electronics Store,Toronto,43.714004,-79.359951
315,M5G,Jimmy's Coffee,Coffee Shop,Toronto,43.65842123574496,-79.38561319551111
316,M5G,The Queen and Beaver Public House,Gastropub,Toronto,43.65747228208784,-79.38352412327917
317,M5G,Japango,Sushi Restaurant,Toronto,43.65526771691681,-79.38516506734886
318,M5G,Sansotei Ramen 三草亭,Ramen Restaurant,Toronto,43.655157467561246,-79.38650067479335
319,M5G,Textile Museum of Canada,Art Museum,Toronto,43.65439630500274,-79.38650010906946
320,M5G,Chatime 日出茶太,Bubble Tea Shop,Toronto,43.65554164147378,-79.38468427043244
321,M5G,Tsujiri,Tea Room,Toronto,43.65537430780922,-79.38535434742991
322,M5G,The Elm Tree Restaurant,Modern European Restaurant,Toronto,43.65739749535259,-79.38376054171513
323,M5G,Red Lobster,Seafood Restaurant,Toronto,43.656328,-79.383621
324,M5G,GB Hand-Pulled Noodles,Chinese Restaurant,Toronto,43.65643422548463,-79.3837827356398
325,M5G,Poke Guys,Poke Place,Toronto,43.65489527525682,-79.38505238381624
326,M5G,MUJI,Miscellaneous Shop,Toronto,43.656024,-79.383284
327,M5G,Tim Hortons,Coffee Shop,Toronto,43.658569999999976,-79.38512341104502
328,M5G,Rolltation,Japanese Restaurant,Toronto,43.65491791857301,-79.3874242454196
329,M5G,Panago,Pizza Place,Toronto,43.65825817735338,-79.38431282558368
330,M5G,Hailed Coffee,Coffee Shop,Toronto,43.65883296982352,-79.38368351986598
331,M5G,Downtown Toronto,Neighborhood,Toronto,43.65323167517444,-79.38529600606677
332,M5G,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),Dessert Shop,Toronto,43.65606287245643,-79.38369472446465
333,M5G,Butter Baker,Bakery,Toronto,43.65566927096165,-79.3842978108375
334,M5G,Bubble Republic Tea House 奶茶黨部,Bubble Tea Shop,Toronto,43.656707495984975,-79.38416470657434
335,M5G,Silver Snail Comics,Comic Shop,Toronto,43.65703137958407,-79.38140310220501
336,M5G,Salad King,Thai Restaurant,Toronto,43.65760101432665,-79.38161963017174
337,M5G,Yueh Tung Chinese Restaurant,Chinese Restaurant,Toronto,43.655281263429195,-79.3853365267765
338,M5G,Ali Baba's,Middle Eastern Restaurant,Toronto,43.65491647880546,-79.38717216891472
339,M5G,Elmwood Spa,Spa,Toronto,43.6577592341367,-79.38258620521141
340,M5G,JOEY,American Restaurant,Toronto,43.6560936540828,-79.38187792357716
341,M5G,Barberian's Steak House,Steakhouse,Toronto,43.65775512925926,-79.38217741375935
342,M5G,Cafe Plenty,Café,Toronto,43.65457125894357,-79.38944976536852
343,M5G,Banh Mi Boys,Sandwich Place,Toronto,43.65918751861582,-79.3821314997463
344,M5G,UNIQLO ユニクロ,Clothing Store,Toronto,43.65591027779457,-79.38064099181345
345,M6G,Fiesta Farms,Grocery Store,Toronto,43.66847077052224,-79.42048512748114
346,M6G,Christie Pits Park,Park,Toronto,43.664177378861446,-79.42046642303467
347,M6G,Contra Cafe,Café,Toronto,43.669107144072974,-79.42610471852032
348,M6G,Scout and Cash Caffe,Café,Toronto,43.66735987720157,-79.41993774586636
349,M6G,Starbucks,Coffee Shop,Toronto,43.671585333016466,-79.42136550708386
350,M6G,Vermont Square Park,Playground,Toronto,43.67049272376341,-79.41539937385534
351,M6G,Karma Co-operative,Grocery Store,Toronto,43.66818455762173,-79.41450362458382
352,M6G,Loblaws,Grocery Store,Toronto,43.671806531827656,-79.42110162429452
353,M6G,Faema Caffe,Café,Toronto,43.6720032,-79.4222086
354,M6G,Marlenes Just Babies,Baby Store,Toronto,43.671824,-79.420499
355,M6G,Queens Club,Athletics & Sports,Toronto,43.672386069777616,-79.41810570233238
356,M1H,Hydro Corridor,Trail,Toronto,43.76625053049208,-79.24326748552245
357,M1H,Scarborough Heating & Air Conditioning Ltd,Construction & Landscaping,Scarborough,43.766204,-79.234135
358,M1H,The Avenue,Lounge,Scarborough,43.77243726897931,-79.24196241109247
359,M2H,Woodbrooke Estate,Residential Building (Apartment / Condo),Toronto,43.802067347853196,-79.35434683847974
360,M2H,Yrt 4231,Bus Stop,,43.802563948014985,-79.35337882305815
361,M2H,McNicoll Park,Park,Toronto,43.79899405528827,-79.35283981009718
362,M3H,Grill Gate,Mediterranean Restaurant,North York,43.753122978404804,-79.45169001817703
363,M3H,Wolfie's Deli,Deli / Bodega,Toronto,43.754875481443555,-79.44243785404784
364,M3H,Orly Restaurant & Grill,Middle Eastern Restaurant,Toronto,43.754493246006334,-79.44350727697311
365,M3H,Tim Hortons,Coffee Shop,Toronto,43.75476686520758,-79.44325044751167
366,M3H,Popeyes Louisiana Kitchen,Fried Chicken Joint,Toronto,43.754671343663034,-79.44274006861691
367,M3H,Domino's Pizza,Pizza Place,Toronto,43.753049209614645,-79.45096541839962
368,M3H,The Appliance Mechanic,Other Repair Shop,Toronto,43.7539164,-79.45186030000002
369,M4H,Costco Wholesale,Warehouse Store,Toronto,43.70705091308799,-79.3480933503406
370,M4H,Bamiyan Kabob,Afghan Restaurant,Toronto,43.70782435998825,-79.34344628586337
371,M4H,Iqbal Kebab & Sweet Centre,Indian Restaurant,Toronto,43.705923230061344,-79.35152127765924
372,M4H,Pasha Authentic Turkish Cuisine,Turkish Restaurant,Toronto,43.708239752282864,-79.34269885561817
373,M4H,Shoppers Drug Mart,Pharmacy,Toronto,43.70620905709154,-79.34669185112756
374,M4H,Faley Restaurant,Indian Restaurant,Toronto,43.70811251975841,-79.34357902389091
375,M4H,Hero Certified Burgers,Burger Joint,Toronto,43.70551137025456,-79.34706447492002
376,M4H,Bikram Yoga East York,Yoga Studio,Toronto,43.70545001006983,-79.35144826217264
377,M4H,Starbucks,Coffee Shop,Toronto,43.707947,-79.34252
378,M4H,Hakka Garden,Indian Restaurant,Toronto,43.704578351261326,-79.34977027417523
379,M4H,Subway,Sandwich Place,Toronto,43.704627625493806,-79.34966067001598
380,M4H,TD Canada Trust,Bank,Toronto,43.7063562,-79.3456426
381,M4H,Pizza Pizza,Pizza Place,East York,43.705564293137044,-79.34713894303022
382,M4H,Iqbal foods,Grocery Store,Toronto,43.70575095291481,-79.35205378554073
383,M4H,Afghan Cuisine,Afghan Restaurant,,43.7080751573203,-79.34298516936218
384,M4H,Tim Hortons,Coffee Shop,East York,43.7050898,-79.3505453
385,M4H,Swiss Chalet,Restaurant,Toronto,43.707537822614576,-79.34374277950216
386,M4H,Food Basics,Supermarket,Toronto,43.7053872932289,-79.34733754588716
387,M4H,Popeyes Louisiana Kitchen,Fried Chicken Joint,East York,43.7078089496658,-79.34304867541769
388,M4H,Fit4Less,Gym,Toronto,43.70583800582371,-79.34617056231423
389,M4H,Quiznos,Sandwich Place,Toronto,43.705887244788975,-79.34702342783567
390,M4H,Capital Sweets and Samosas,Indian Restaurant,Toronto,43.70788689104174,-79.3433716818008
391,M4H,Mayfair Homes,Housing Development,East York,43.70556,-79.35054
392,M4H,Anatolian's Turkish Restaurant,Turkish Restaurant,Toronto,43.708056671215886,-79.34263647483004
393,M4H,R.V. Burgess Park,Park,Toronto,43.70347968699246,-79.34331856560732
394,M4H,Cross Fit Quantum,Gym / Fitness Center,Toronto,43.70688280775818,-79.35081900071673
395,M4H,Trendee Chinese Cuisine,Asian Restaurant,Toronto,43.708212839174564,-79.34261997257181
396,M5H,The Keg Steakhouse & Bar,Steakhouse,Toronto,43.649937252985254,-79.38419604942506
397,M5H,John & Sons Oyster House,Seafood Restaurant,Toronto,43.65065642537144,-79.38161285228475
398,M5H,Adelaide Club Toronto,Gym / Fitness Center,Toronto,43.64927944291712,-79.38192123284551
399,M5H,Four Seasons Centre for the Performing Arts,Concert Hall,Toronto,43.650592,-79.385806
400,M5H,Maman,Café,Toronto,43.64830873804684,-79.38225333898805
401,M5H,Estiatorio Volos,Greek Restaurant,Toronto,43.65032912559998,-79.38453301297716
402,M5H,Cactus Club Cafe,American Restaurant,Toronto,43.6495520142626,-79.38167072512041
403,M5H,Pizzeria Libretto,Pizza Place,Toronto,43.64833354686235,-79.38511050184168
404,M5H,Rosalinda,Vegetarian / Vegan Restaurant,Toronto,43.650252483069295,-79.38515575620075
405,M5H,Cafe Landwer,Café,Toronto,43.64875349932059,-79.3853673607289
406,M5H,Sam James Coffee Bar (SJCB),Café,Toronto,43.64788137014028,-79.38433152836829
407,M5H,King Taps,Gastropub,Toronto,43.648475974183,-79.38205778358744
408,M5H,Pilot Coffee Roasters,Coffee Shop,Toronto,43.648835391245896,-79.3809358125033
409,M5H,Bosk at Shangri-La,Asian Restaurant,Toronto,43.649022736761516,-79.38582635521233
410,M5H,M Square Coffee Co,Coffee Shop,Toronto,43.65121797253777,-79.38355459932247
411,M5H,Hy's Steakhouse,Steakhouse,Toronto,43.649504756476944,-79.38291850488223
412,M5H,Boxcar Social Temperance,Bar,Toronto,43.65055725249405,-79.38195634640063
413,M5H,The Gabardine,American Restaurant,Toronto,43.65098801064232,-79.38122513218154
414,M5H,Soho House Toronto,Speakeasy,Toronto,43.64873430659662,-79.38654117564838
415,M5H,Assembly Chef's Hall,Food Court,Toronto,43.650578865093934,-79.3834119303614
416,M5H,Shangri-La Toronto,Hotel,Toronto,43.64912919417502,-79.3865566853963
417,M5H,Canoe,Restaurant,Toronto,43.647452066183476,-79.38132001815676
418,M5H,Hilton Toronto,Hotel,Toronto,43.64985232228859,-79.38557624816895
419,M5H,Brick Street Bakery,Bakery,Toronto,43.6488151631615,-79.38060468610949
420,M5H,Pumpernickel's Deli,Deli / Bodega,Toronto,43.64883150054619,-79.38197006345457
421,M5H,Nathan Phillips Square,Plaza,Toronto,43.65227047322295,-79.38351631164551
422,M5H,Momofuku Noodle Bar,Noodle House,Toronto,43.6493658716176,-79.38621652451032
423,M5H,Ruth's Chris Steak House,Steakhouse,Toronto,43.6499174,-79.3857238
424,M5H,Equinox Bay Street,Gym,Toronto,43.64809974034856,-79.37998869411526
425,M5H,Earls Kitchen & Bar,Bar,Toronto,43.647945662980305,-79.3837058277153
426,M6H,Rosie Robin A Touch Of Convenience,Café,Toronto,43.66318235854112,-79.43542722772675
427,M6H,The Greater Good Bar,Bar,Toronto,43.669409,-79.439267
428,M6H,Parallel,Middle Eastern Restaurant,Toronto,43.66951635632503,-79.43872770646192
429,M6H,Happy Bakery & Pastries,Bakery,Toronto,43.66705039063128,-79.44179124412831
430,M6H,Dovercourt Park,Park,,43.664915496359505,-79.43412931213085
431,M6H,FreshCo,Supermarket,Toronto,43.66791838591585,-79.44075425394298
432,M6H,Planet Fitness Toronto Galleria,Gym / Fitness Center,Toronto,43.66758797288865,-79.44257365441428
433,M6H,Nova Era Bakery,Bakery,Toronto,43.66988647609785,-79.43758190821525
434,M6H,Wallace Emerson Park,Park,Toronto,43.66693250395496,-79.4394486237563
435,M6H,Rexall,Pharmacy,Toronto,43.66802049335871,-79.44087550054661
436,M6H,TD Canada Trust,Bank,Toronto,43.6679361,-79.4418413
437,M6H,LCBO,Liquor Store,Toronto,43.66700154292355,-79.44174720320675
438,M6H,Stop BBQ Chicken,Brazilian Restaurant,Toronto,43.665923081653766,-79.43804189355156
439,M6H,TTC Bus #29 Dufferin,Bus Line,Toronto,43.664738019572184,-79.43709737814093
440,M6H,Wallace Emerson Community Centre,Pool,Toronto,43.66729321721379,-79.43947609874155
441,M6H,Wallace Emerson Gym,Gym,Toronto,43.6674153893425,-79.43906397310164
442,M6H,McDonald's,Fast Food Restaurant,Toronto,43.66794224726414,-79.43904606792499
443,M6H,Galleria Smokers Choice,Smoke Shop,Toronto,43.668135,-79.44004598818758
444,M6H,Pet Valu,Pet Store,Toronto,43.667096215743925,-79.44175682188086
445,M6H,The Brick,Furniture / Home Store,Toronto,43.66912616885337,-79.44025978782156
446,M1J,Justin Boobys Metrosexual Spa,Spa,Toronto,43.745348,-79.234237
447,M1J,M&S Supermarket,Grocery Store,Toronto,43.746518727784135,-79.23160927976531
448,M2J,The LEGO Store,Toy / Game Store,Toronto,43.77820727238842,-79.34348299621146
449,M2J,Shoppers Drug Mart,Pharmacy,Willowdale,43.77887797856986,-79.34469666026429
450,M2J,CF Fairview Mall,Shopping Mall,Toronto,43.77754829442772,-79.34448470921369
451,M2J,Apple Fairview,Electronics Store,Toronto,43.7779146,-79.343561
452,M2J,Hero Certified Burgers,Burger Joint,Toronto,43.7772948385197,-79.34458372068603
453,M2J,SilverCity Fairview Mall Cinemas,Movie Theater,Toronto,43.77868093228815,-79.3440850072426
454,M2J,DAVIDsTEA,Tea Room,Toronto,43.77754451824154,-79.34526267457191
455,M2J,Michel's Baguette,Bakery,Toronto,43.77708227220403,-79.34455653003414
456,M2J,Moxie's Classic Grill,American Restaurant,North York,43.777778810576905,-79.34318499889385
457,M2J,Purdys Chocolatier,Candy Store,Toronto,43.778098701639394,-79.34385251241302
458,M2J,Fairview Library Theatre,Theater,Toronto,43.779018057023805,-79.34652599431665
459,M2J,H&M,Clothing Store,Toronto,43.77754859086118,-79.34560423018411
460,M2J,New York Fries,Fast Food Restaurant,Toronto,43.77829829945936,-79.34326735202254
461,M2J,Aroma Espresso Bar,Coffee Shop,Toronto,43.777700197902725,-79.34465166972005
462,M2J,The Bay,Department Store,Toronto,43.777830351654046,-79.34304327486974
463,M2J,De Berardini's,Salon / Barbershop,Toronto,43.77806925637981,-79.34264197549473
464,M2J,Booster Juice,Smoothie Shop,North York,43.77742786,-79.3449699
465,M2J,J.Crew,Clothing Store,Toronto,43.7779417,-79.3451178
466,M2J,Ten Ren's Tea Time,Juice Bar,Toronto,43.777158444629066,-79.34453087278449
467,M2J,TD Canada Trust,Bank,Willowdale,43.777763,-79.345974
468,M2J,Zara,Clothing Store,North York,43.777961241763556,-79.34469070057258
469,M2J,Starbucks,Coffee Shop,Toronto,43.778286847314284,-79.34333091159938
470,M2J,Heart Sushi,Japanese Restaurant,Toronto,43.777203,-79.343805
471,M2J,Old Navy,Clothing Store,Toronto,43.777717,-79.344749
472,M2J,Fairview Mall Food Garden,Food Court,Toronto,43.77836930887007,-79.34321606591291
473,M2J,Thai Express,Restaurant,Toronto,43.77744187801327,-79.3463604095086
474,M2J,Tim Hortons,Coffee Shop,North York,43.777964,-79.344715
475,M2J,Hollister Co.,Clothing Store,Toronto,43.778088689883695,-79.34370423838938
476,M2J,LCBO,Liquor Store,Toronto,43.77895496200283,-79.34504796258686
477,M2J,Tommy Hilfiger Company Store,Clothing Store,North York,43.77742747193735,-79.34589327979445
478,M3J,MUSE Massage Spa,Massage Studio,Toronto,43.7656861872247,-79.4893183666046
479,M3J,Bamiyan Kabob,Middle Eastern Restaurant,Toronto,43.773768556446406,-79.49274051998997
480,M3J,Domino's Pizza,Pizza Place,North York,43.77344076002103,-79.49280054786901
481,M3J,Quiznos,Sandwich Place,,43.77349613,-79.493128
482,M3J,The Pita Pit,Sandwich Place,Toronto,43.77384881342947,-79.49271336540487
483,M3J,Hoops,Sports Bar,Toronto,43.77347548214057,-79.49288381668657
484,M4J,Sammon Convenience,Convenience Store,Toronto,43.68695102703702,-79.33500661843325
485,M4J,The Red Rocket,Coffee Shop,Toronto,43.68804803553563,-79.33327372317169
486,M4J,The Path,Park,,43.68392344354094,-79.33500661843325
487,M4J,Aldwych Park,Park,Toronto,43.68490095564762,-79.34109075059628
488,M5J,Island Cafe,Café,Toronto,43.63092254618985,-79.35606798893221
489,M5J,Ward's Island Ferry Dock,Pier,Toronto,43.6315066890409,-79.35786786493996
490,M5J,Queen City Yacht Club,Harbor / Marina,Toronto,43.630068779386676,-79.35804830436437
491,M5J,A&W,Fast Food Restaurant,Toronto,43.6326893,-79.3551674
492,M6J,Bellwoods Brewery,Brewery,Toronto,43.647097254598236,-79.41995537873463
493,M6J,Reposado,Bar,Toronto,43.647320789001384,-79.42003151431754
494,M6J,Artscape Youngplace,Art Gallery,Toronto,43.646921206418654,-79.4173424662258
495,M6J,Pho Rua Vang (Golden Turtle),Vietnamese Restaurant,Toronto,43.64689319654605,-79.41977781583955
496,M6J,Foxley Bistro,Asian Restaurant,Toronto,43.648642746283834,-79.42049525794245
497,M6J,YogaSpace,Yoga Studio,Toronto,43.64760744635252,-79.42013338783642
498,M6J,Bang Bang Ice Cream & Bakery,Ice Cream Shop,Toronto,43.64624619920086,-79.41955285188536
499,M6J,OddSeoul,Korean Restaurant,Toronto,43.64619218474247,-79.4196014527498
500,M6J,Pizzeria Libretto,Pizza Place,Toronto,43.64897862710277,-79.4206035669193
501,M6J,La Cubana,Cuban Restaurant,Toronto,43.64623003878161,-79.4196356996568
502,M6J,Mamakas Taverna,Greek Restaurant,Toronto,43.64604217335094,-79.41967886278816
503,M6J,Union Restaurant,New American Restaurant,Toronto,43.64585979013257,-79.41953208988866
504,M6J,Gift Shop,Cocktail Bar,Toronto,43.64614871682715,-79.41948131634449
505,M6J,i deal coffee,Coffee Shop,Toronto,43.64784412071227,-79.4202942461777
506,M6J,Rotate This,Record Shop,Toronto,43.64854360521872,-79.42051802319355
507,M6J,Lower Ossington Theatre,Theater,Toronto,43.64638945106542,-79.4197810126815
508,M6J,Venezia Bakery,Bakery,Toronto,43.6468112760052,-79.41980345671674
509,M6J,The Communist's Daughter,Bar,Toronto,43.64936167997857,-79.42096310360856
510,M6J,Superpoint,Pizza Place,Toronto,43.648438964819064,-79.42051429823161
511,M6J,Trinity Bellwoods Park,Park,Toronto,43.64707192840234,-79.4137559260075
512,M6J,Bazara,Japanese Restaurant,Toronto,43.64853491212856,-79.4205209529485
513,M6J,La Banane,French Restaurant,Toronto,43.64904020618134,-79.42059946263156
514,M6J,Academy Of Lions CrossFit Toronto,Gym / Fitness Center,Toronto,43.645717362325456,-79.41943732169375
515,M6J,Bobbie Sue's Mac + Cheese,Mac & Cheese Joint,Toronto,43.64778276946676,-79.42041900552132
516,M6J,Pho Tien Thanh,Vietnamese Restaurant,Toronto,43.6454840897343,-79.41927617283633
517,M6J,Dakota Tavern,Bar,Toronto,43.64967991705445,-79.42083755592827
518,M6J,Paris Paris Bar,Wine Bar,Toronto,43.649237,-79.421436
519,M6J,The Tampered Press,Coffee Shop,Toronto,43.65006186869144,-79.41728020642847
520,M6J,Hero Heroine,Salon / Barbershop,Toronto,43.64900419974215,-79.42068636417389
521,M6J,Trinity Bellwoods Dog Park - The Bowl,Dog Run,Toronto,43.64862507107537,-79.4144429897052
522,M1K,Giant Tiger,Department Store,Scarborough,43.72744662939136,-79.26624035854763
523,M1K,Subway,Sandwich Place,Toronto,43.73166209424025,-79.26863193511963
524,M1K,Tim Hortons,Coffee Shop,Scarborough,43.72689508691926,-79.26615692675114
525,M1K,Tim Hortons,Coffee Shop,Toronto,43.732134410174226,-79.2682641425723
526,M1K,TD Canada Trust,Bank,Scarborough,43.733135696904675,-79.2678938806074
527,M1K,Kennedy Station Passenger Pickup,Bus Station,Scarborough,43.73200926072711,-79.26453709017373
528,M1K,Gateway Newstands,Convenience Store,Scarborough,43.7325102050885,-79.26385442345111
529,M1K,Kennedy Subway/RT Station,Metro Station,Toronto,43.73258189986914,-79.26343026387866
530,M1K,TTC Bus #43 - Kennedy,Bus Line,Toronto,43.73274357839762,-79.26408564983338
531,M1K,SRT - Moving Target,Light Rail Station,Scarborough,43.732974036277405,-79.26378835866568
532,M1K,Don Montgomery Arena,Hockey Arena,,43.732549046367076,-79.26165774437062
533,M1K,Rob's No Frills,Grocery Store,Scarborough,43.73310382148854,-79.26688814468274
534,M1K,Dollarama,Discount Store,Toronto,43.72659620252377,-79.26682995710473
535,M1K,Kennedy Ave & Eglinton Ave E,Intersection,Scarborough,43.73213901542009,-79.26837226470258
536,M2K,Forest Grove,Trail,,43.7776830705167,-79.37977012702859
537,M2K,Flowers & Blossoms Inc.,Flower Shop,Toronto,43.776826613497164,-79.37815189361572
538,M2K,The Park,Park,Toronto,43.783171,-79.383108
539,M3K,Toronto Downsview Airport (YZD),Airport,Toronto,43.738882611749744,-79.47011109314882
540,M3K,Tim Hortons,Coffee Shop,Toronto,43.73889029805241,-79.47224241624076
541,M3K,Fly By (Bombardier),Snack Place,,43.737631678660755,-79.46905639949065
542,M3K,Main Cafeteria (Bombardier),Food Court,,43.73793098976079,-79.47114380227413
543,M3K,Work Authority Truck,Shoe Store,Toronto,43.7383523197837,-79.47189635426082
544,M4K,Pantheon,Greek Restaurant,Toronto,43.67762124481265,-79.35143390043564
545,M4K,Dolce Gelato,Ice Cream Shop,Toronto,43.677772998450614,-79.35118737317053
546,M4K,7 Numbers,Italian Restaurant,Toronto,43.677061774959824,-79.35393428891682
547,M4K,MenEssentials,Cosmetics Shop,Toronto,43.677820068604575,-79.35126543045044
548,M4K,The Auld Spot Pub,Pub,Toronto,43.67733505610778,-79.35312964755529
549,M4K,Messini Authentic Gyros,Greek Restaurant,Toronto,43.677827494513096,-79.35056873157725
550,M4K,Moksha Yoga Danforth,Yoga Studio,Toronto,43.67762174479883,-79.3521159367257
551,M4K,Cafe Fiorentina,Italian Restaurant,Toronto,43.677743,-79.350115
552,M4K,Mezes,Greek Restaurant,Toronto,43.6779622615441,-79.35019606997218
553,M4K,Louis Cifer Brew Works,Brewery,Toronto,43.677662745359996,-79.3513125762371
554,M4K,Rikkochez,Restaurant,Toronto,43.677267,-79.353274
555,M4K,Christina's On The Danforth,Greek Restaurant,Toronto,43.678239784878826,-79.34918494943804
556,M4K,La Diperie,Ice Cream Shop,Toronto,43.67753,-79.352295
557,M4K,Broadview Espresso,Café,Toronto,43.67836631426999,-79.35836661201425
558,M4K,Don Valley Trail,Trail,Toronto,43.67633091997674,-79.35392333297455
559,M4K,Sher-E-Punjab,Indian Restaurant,Toronto,43.67730788939673,-79.35306551709385
560,M4K,The Big Carrot Organic Juice Bar,Juice Bar,Toronto,43.677438,-79.352683
561,M4K,Urban Nails,Spa,Toronto,43.676667789021906,-79.35660190332753
562,M4K,Bulk Barn,Grocery Store,Toronto,43.67678989740336,-79.35586511284247
563,M4K,Valley Farm Produce,Fruit & Vegetable Store,Toronto,43.677999294687275,-79.3499690927287
564,M4K,Dough Bakeshop,Bakery,Toronto,43.67664308520287,-79.35684634585105
565,M4K,Caffé Demetre,Dessert Shop,Toronto,43.67768266377745,-79.35160842812537
566,M4K,Tsaa Tea Shop,Bubble Tea Shop,Toronto,43.67776898684133,-79.35130446081268
567,M4K,Alexandros,Greek Restaurant,Toronto,43.67830448799868,-79.34948556208978
568,M4K,Athen's Pastries,Greek Restaurant,Toronto,43.67816589533113,-79.34892679522846
569,M4K,Pan on the Danforth,Greek Restaurant,Toronto,43.678263168189865,-79.34864777195595
570,M4K,Astoria Shish Kebob House,Greek Restaurant,Toronto,43.67768890877185,-79.35189216872803
571,M4K,Detroit Eatery,Diner,Toronto,43.67759437002395,-79.35176144372598
572,M4K,Factory Girl,American Restaurant,Toronto,43.67669287762859,-79.35629876225282
573,M4K,Second Cup,Coffee Shop,Toronto,43.67718757165012,-79.3529747898985
574,M5K,Canoe,Restaurant,Toronto,43.647452066183476,-79.38132001815676
575,M5K,The Fairmont Royal York,Hotel,Toronto,43.64544914616651,-79.3815076529019
576,M5K,Equinox Bay Street,Gym,Toronto,43.64809974034856,-79.37998869411526
577,M5K,Maman,Café,Toronto,43.64830873804684,-79.38225333898805
578,M5K,Starbucks,Coffee Shop,Toronto,43.646935797838935,-79.38442766632808
579,M5K,Sam James Coffee Bar (SJCB),Café,Toronto,43.64788137014028,-79.38433152836829
580,M5K,WVRST,Beer Bar,Toronto,43.64496809087762,-79.38137631843854
581,M5K,King Taps,Gastropub,Toronto,43.648475974183,-79.38205778358744
582,M5K,Union Chicken,Fried Chicken Joint,Toronto,43.64491185903613,-79.38232534702786
583,M5K,Walrus Pub & Beer Hall,Pub,Toronto,43.64737470920577,-79.37951515363918
584,M5K,Design Exchange,Art Gallery,Toronto,43.64797219581623,-79.38010382588462
585,M5K,Ki Modern Japanese + Bar,Japanese Restaurant,Toronto,43.64710349021134,-79.37938978621831
586,M5K,Union Pearson Express,Train Station,Toronto,43.64436200658875,-79.38319927907953
587,M5K,Adelaide Club Toronto,Gym / Fitness Center,Toronto,43.64927944291712,-79.38192123284551
588,M5K,Pilot Coffee Roasters,Coffee Shop,Toronto,43.648835391245896,-79.3809358125033
589,M5K,Olly Fresco's,Deli / Bodega,Toronto,43.646912231909276,-79.37959661696463
590,M5K,Roy Thomson Hall,Concert Hall,Toronto,43.6465886970634,-79.38597899374354
591,M5K,Pumpernickel's Deli,Deli / Bodega,Toronto,43.64883150054619,-79.38197006345457
592,M5K,Earls Kitchen & Bar,Bar,Toronto,43.647945662980305,-79.3837058277153
593,M5K,Pizzeria Libretto,Pizza Place,Toronto,43.64833354686235,-79.38511050184168
594,M5K,Bymark,Restaurant,Toronto,43.647217284018005,-79.38125188166379
595,M5K,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,Toronto,43.64854659465186,-79.38162406470161
596,M5K,Mos Mos Coffee,Café,Toronto,43.64815919753501,-79.37874450467258
597,M5K,Cactus Club Cafe,American Restaurant,Toronto,43.6495520142626,-79.38167072512041
598,M5K,Bardi's Steak House,Restaurant,Toronto,43.64622,-79.383074
599,M5K,Dineen @CommerceCourt,Coffee Shop,Toronto,43.648250543365556,-79.38012728220869
600,M5K,Balzac's Coffee,Coffee Shop,Toronto,43.644372584148364,-79.38306470027423
601,M5K,McEwan Foods,Deli / Bodega,Toronto,43.64716011126396,-79.38104402548048
602,M5K,Loose Moose Tap & Grill,Sports Bar,Toronto,43.64528061938072,-79.38396600831251
603,M5K,Amano Pasta,Italian Restaurant,Toronto,43.64491852117436,-79.38235777637108
604,M6K,Pharmacy,Bar,Toronto,43.638089904034146,-79.43180974511733
605,M6K,Starbucks,Coffee Shop,Toronto,43.638995,-79.427652
606,M6K,Island Foods,Caribbean Restaurant,Toronto,43.63908160161682,-79.42683538230024
607,M6K,The Abbott,Café,Toronto,43.637996211047366,-79.43071653853734
608,M6K,Chantecler,French Restaurant,Toronto,43.641754575822084,-79.4312263660021
609,M6K,The Workroom,Arts & Crafts Store,Toronto,43.64154136955292,-79.43121671676634
610,M6K,Parkdale,Neighborhood,Toronto,43.64052425904189,-79.43220043623116
611,M6K,Pretty Ugly,Cocktail Bar,Toronto,43.641818909354356,-79.4303681460792
612,M6K,Grand Electric,Mexican Restaurant,Toronto,43.64171366792598,-79.43154546779928
613,M6K,Louie Craft Coffee,Coffee Shop,Toronto,43.639283775543895,-79.42561998986335
614,M6K,Plentea Tea Bar,Tea Room,Toronto,43.642064,-79.428805
615,M6K,The Tempered Room,Bakery,Toronto,43.64131496262071,-79.43314957808886
616,M6K,Miss Thing's,Hawaiian Restaurant,Toronto,43.64155912824447,-79.43196184684483
617,M6K,Pet Valu,Pet Store,Toronto,43.63908935811652,-79.42682834187295
618,M6K,Crown Flora Studio,Gift Shop,Toronto,43.641562955700216,-79.43008019232099
619,M6K,Guu Izakaya,Japanese Restaurant,Toronto,43.641845549029775,-79.43108645308222
620,M6K,Caffino,Italian Restaurant,Toronto,43.63902121044261,-79.42528923382933
621,M6K,Reebok Crossfit Liberty Village,Gym,Toronto,43.637035591932005,-79.42480199455974
622,M6K,Rustic Cosmo,Sandwich Place,Toronto,43.641963199483506,-79.42990295861912
623,M6K,Capital Espresso And Pastries,Café,Toronto,43.64097266938929,-79.43457972642001
624,M6K,The Boreal Gelato Company,Ice Cream Shop,Toronto,43.64180013600689,-79.43104860891893
625,M6K,Shameful Tiki Room,Beach Bar,Toronto,43.64132629712811,-79.43320994405224
626,M6K,SCHOOL Restaurant,Breakfast Spot,Toronto,43.6377753703417,-79.42429737067897
627,M6K,The Well,Chiropractor,Toronto,43.64151083909134,-79.43203007772871
